kyBP,Prec_5KYR_AVG_DIFF,Humidity_5kyr_AVG_DIFF,Humidity_5kyr_AVG_DIFF_1,Humidity_3kyr_AVG_DIFF,Prec_3KYR_AVG_DIFF
2697.5,0.003454545,-0.258,0.742,-0.234338333,0.002857143
2698,0.003772727,-0.264,0.736,-0.266948792,0.003357143
2698.5,0.004,-0.251,0.749,-0.265712177,0.003714286
2699,0.004136364,-0.189,0.811,-0.224732487,0.004071429
2699.5,0.004136364,-0.217,0.783,-0.272657728,0.004214286
2700,0.004045455,-0.27,0.73,-0.269001435,0.004357143
2700.5,0.003909091,-0.279,0.721,-0.294222714,0.004428571
2701,0.003681818,-0.218,0.782,-0.182281377,0.004357143
2701.5,0.003409091,-0.189,0.811,-0.196166119,0.004214286
2702,0.003045455,-0.168,0.832,-0.27253126,0.003928571
2702.5,0.002681818,-0.154,0.846,-0.236755104,0.003642857
2703,0.002181818,-0.152,0.848,-0.171401923,0.003214286
2703.5,0.001681818,-0.096,0.904,-0.14940937,0.002785714
2704,0.001090909,-0.1,0.9,-0.13600197,0.002214286
2704.5,0.000590909,-0.106,0.894,-0.168760308,0.001785714
2705,4.55E-05,-0.04,0.96,-0.169630329,0.001142857
2705.5,-0.000409091,0.061,1.061,0.005376059,0.000642857
2706,-0.000909091,0.072,1.072,-0.01410379,4.95635E-19
2706.5,-0.001318182,0.078,1.078,-0.006727251,-0.0005
2707,-0.001772727,0.1,1.1,0.037390721,-0.001071429
2707.5,-0.002136364,0.171,1.171,0.08862365,-0.0015
2708,-0.002545455,0.156,1.156,0.118131615,-0.002
2708.5,-0.002818182,0.18,1.18,0.189486151,-0.002285714
2709,-0.003,0.15,1.15,0.157631585,-0.002642857
2709.5,-0.003090909,0.189,1.189,0.290200468,-0.002857143
2710,-0.003181818,0.18,1.18,0.243282934,-0.003142857
2710.5,-0.003227273,0.161,1.161,0.176501808,-0.003357143
2711,-0.003227273,0.101,1.101,0.145050153,-0.003428571
2711.5,-0.003181818,0.213,1.213,0.170014702,-0.003428571
2712,-0.003045455,0.266,1.266,0.153059999,-0.003428571
2712.5,-0.002863636,0.201,1.201,0.1336548,-0.003357143
2713,-0.002590909,0.128,1.128,-0.021854685,-0.003214286
2713.5,-0.002272727,0.245,1.245,0.207779304,-0.003
2714,-0.001909091,0.187,1.187,0.324497224,-0.002642857
2714.5,-0.001636364,0.185,1.185,0.23681526,-0.002428571
2715,-0.001318182,0.17,1.17,0.193709676,-0.002071429
2715.5,-0.001,0.184,1.184,0.345278876,-0.001714286
2716,-0.000590909,0.185,1.185,0.217314545,-0.001285714
2716.5,-0.000227273,0.222,1.222,0.277936493,-0.000928571
2717,0.000181818,0.086,1.086,0.101683518,-0.0005
2717.5,0.0005,0.026,1.026,0.024463687,-0.000214286
2718,0.000863636,0.095,1.095,0.109305803,0.000214286
2718.5,0.001136364,0.07,1.07,0.125991184,0.0005
2719,0.001409091,-0.021,0.979,-0.041035922,0.000857143
2719.5,0.001636364,0.07,1.07,0.071005422,0.001142857
2720,0.001863636,-0.035,0.965,0.094937044,0.0015
2720.5,0.002045455,-0.106,0.894,0.036038875,0.001785714
2721,0.002272727,-0.063,0.937,0.022873969,0.002071429
2721.5,0.002409091,-0.092,0.908,0.036597739,0.002214286
2722,0.002454545,-0.131,0.869,-0.124911815,0.002357143
2722.5,0.002454545,-0.166,0.834,-0.201130928,0.002428571
2723,0.002454545,-0.11,0.89,-0.115144133,0.002571429
2723.5,0.002409091,-0.17,0.83,-0.184533909,0.002642857
2724,0.002318182,-0.146,0.854,-0.188603315,0.002571429
2724.5,0.002227273,-0.126,0.874,-0.268330915,0.0025
2725,0.002090909,-0.115,0.885,-0.212097,0.002428571
2725.5,0.001954545,-0.007,0.993,-0.11763239,0.002357143
2726,0.001772727,0.072,1.072,-0.025658752,0.002214286
2726.5,0.001545455,0.033,1.033,-0.074993302,0.002
2727,0.001227273,0.051,1.051,0.000127591,0.001714286
2727.5,0.001,0.124,1.124,0.06968414,0.001571429
2728,0.000727273,0.103,1.103,0.171631077,0.001357143
2728.5,0.000454545,0.023,1.023,0.109980729,0.001142857
2729,0.000136364,0.099,1.099,0.162499991,0.000785714
2729.5,-0.000136364,0.197,1.197,0.235108675,0.0005
2730,-0.000454545,0.055,1.055,0.090539012,0.000142857
2730.5,-0.000727273,0.091,1.091,0.00614481,-0.000142857
2731,-0.001,0.022,1.022,0.048129371,-0.0005
2731.5,-0.001227273,0.089,1.089,0.171712566,-0.000785714
2732,-0.0015,0.072,1.072,-0.040937792,-0.001142857
2732.5,-0.001681818,0,1,0.063308286,-0.001357143
2733,-0.001863636,-0.051,0.949,-0.090705903,-0.001571429
2733.5,-0.002,0.066,1.066,0.149320411,-0.001714286
2734,-0.002136364,0.062,1.062,0.186694556,-0.001928571
2734.5,-0.002227273,0.056,1.056,0.007376553,-0.002071429
2735,-0.002318182,-0.087,0.913,-0.154902631,-0.002214286
2735.5,-0.002363636,0.059,1.059,0.108616887,-0.002285714
2736,-0.002318182,-0.067,0.933,-0.03909911,-0.002357143
2736.5,-0.002272727,0.044,1.044,0.101928824,-0.002428571
2737,-0.002181818,-0.065,0.935,-0.103997821,-0.0025
2737.5,-0.002045455,-0.061,0.939,-0.061520243,-0.0025
2738,-0.001863636,-0.006,0.994,-0.042695231,-0.002357143
2738.5,-0.001681818,0.009,1.009,0.058956528,-0.002214286
2739,-0.001454545,0.002,1.002,-0.056602754,-0.002
2739.5,-0.001227273,-0.047,0.953,-0.00689389,-0.001785714
2740,-0.000909091,-0.129,0.871,-0.090029401,-0.0015
2740.5,-0.000590909,-0.078,0.922,-0.004980543,-0.001214286
2741,-0.000227273,-0.106,0.894,0.019058499,-0.000857143
2741.5,4.55E-05,-0.098,0.902,-0.006383678,-0.000642857
2742,0.000409091,-0.152,0.848,-0.170788682,-0.000285714
2742.5,0.000727273,-0.163,0.837,-0.124341973,4.95635E-19
2743,0.001045455,-0.185,0.815,-0.133003102,0.000357143
2743.5,0.001318182,-0.186,0.814,-0.187739041,0.000642857
2744,0.001636364,-0.218,0.782,-0.193209247,0.001071429
2744.5,0.001909091,-0.265,0.735,-0.315965502,0.001428571
2745,0.002136364,-0.194,0.806,-0.224727378,0.001785714
2745.5,0.002272727,-0.152,0.848,-0.178628138,0.002
2746,0.002409091,-0.159,0.841,-0.225858319,0.002285714
2746.5,0.0025,-0.151,0.849,-0.229974621,0.0025
2747,0.002590909,-0.09,0.91,-0.156706838,0.002642857
2747.5,0.002590909,-0.093,0.907,-0.17125418,0.002642857
2748,0.0025,-0.057,0.943,-0.117679545,0.002642857
2748.5,0.002409091,-0.043,0.957,-0.078891813,0.002642857
2749,0.002272727,-0.022,0.978,-0.037796852,0.002642857
2749.5,0.002090909,0.006,1.006,0.004018945,0.002571429
2750,0.001818182,0.011,1.011,0.010036505,0.002357143
2750.5,0.001590909,0.013,1.013,0.013137608,0.002214286
2751,0.001318182,0.023,1.023,0.025397142,0.002
2751.5,0.001045455,0.044,1.044,0.032774667,0.001785714
2752,0.000681818,0.075,1.075,0.024933959,0.001428571
2752.5,0.000318182,0.013,1.013,0.005741575,0.001071429
2753,-9.09E-05,0.059,1.059,0.011033222,0.000642857
2753.5,-0.000409091,0.061,1.061,0.041239815,0.000357143
2754,-0.000772727,0.059,1.059,0.106116716,-7.14286E-05
2754.5,-0.001090909,0.103,1.103,0.017109811,-0.000428571
2755,-0.001409091,0.117,1.117,0.088074545,-0.000857143
2755.5,-0.001636364,0.13,1.13,0.08767605,-0.001142857
2756,-0.001909091,0.164,1.164,0.085754034,-0.0015
2756.5,-0.002136364,0.16,1.16,0.150222123,-0.001785714
2757,-0.002363636,0.211,1.211,0.148254095,-0.002071429
2757.5,-0.0025,0.147,1.147,0.111174568,-0.002214286
2758,-0.002545455,0.231,1.231,0.243373553,-0.002428571
2758.5,-0.002545455,0.18,1.18,0.168439413,-0.002571429
2759,-0.002545455,0.15,1.15,0.277186162,-0.002714286
2759.5,-0.0025,0.159,1.159,0.244289978,-0.002785714
2760,-0.002363636,0.059,1.059,0.218486299,-0.002714286
2760.5,-0.002227273,0.088,1.088,0.186768363,-0.002642857
2761,-0.002045455,0.116,1.116,0.119305831,-0.002571429
2761.5,-0.001818182,0.096,1.096,0.078113349,-0.002428571
2762,-0.0015,0.125,1.125,-0.008608826,-0.002142857
2762.5,-0.001181818,0.039,1.039,-0.044891343,-0.001857143
2763,-0.000818182,0.008,1.008,0.062030197,-0.0015
2763.5,-0.000545455,-0.022,0.978,0.031641174,-0.001285714
2764,-0.000181818,0.004,1.004,0.081377775,-0.000928571
2764.5,0.000181818,0.049,1.049,0.102063659,-0.000571429
2765,0.000545455,0.009,1.009,0.007497788,-0.000142857
2765.5,0.000818182,0.049,1.049,0.091953278,0.000142857
2766,0.001136364,-0.026,0.974,0.055437315,0.000571429
2766.5,0.001409091,-0.076,0.924,0.013507128,0.000928571
2767,0.001727273,-0.177,0.823,-0.058225094,0.001285714
2767.5,0.001954545,-0.213,0.787,-0.12823598,0.0015
2768,0.002136364,-0.186,0.814,-0.146282604,0.001785714
2768.5,0.002272727,-0.143,0.857,-0.070419609,0.002
2769,0.002363636,-0.148,0.852,-0.212535418,0.002285714
2769.5,0.002363636,-0.181,0.819,-0.259700253,0.002428571
2770,0.002363636,-0.181,0.819,-0.266785109,0.0025
2770.5,0.002363636,-0.131,0.869,-0.231589879,0.002571429
2771,0.002272727,-0.124,0.876,-0.217130125,0.002571429
2771.5,0.002136364,-0.07,0.93,-0.187780087,0.0025
2772,0.001954545,-0.024,0.976,-0.151026991,0.002428571
2772.5,0.001727273,0.043,1.043,0.014075381,0.002285714
2773,0.001409091,0.029,1.029,0.010184985,0.002
2773.5,0.001136364,0.023,1.023,0.036306007,0.001785714
2774,0.000818182,0.049,1.049,0.115824967,0.0015
2774.5,0.000545455,0.059,1.059,0.088129199,0.001285714
2775,0.000227273,0.075,1.075,0.068912151,0.000928571
2775.5,-9.09E-05,0.028,1.028,0.053357449,0.000571429
2776,-0.000454545,0.021,1.021,0.051370423,0.000142857
2776.5,-0.000727273,0.066,1.066,0.070414156,-0.000142857
2777,-0.001045455,0.019,1.019,0.040222862,-0.0005
2777.5,-0.001318182,-0.021,0.979,-0.068714268,-0.000785714
2778,-0.001545455,0.041,1.041,-0.020968708,-0.001142857
2778.5,-0.001681818,0.137,1.137,0.069173394,-0.001357143
2779,-0.001818182,0.124,1.124,0.029209755,-0.001642857
2779.5,-0.001909091,0.086,1.086,0.005809899,-0.001857143
2780,-0.002,0.057,1.057,0.060395165,-0.002
2780.5,-0.002045455,-0.036,0.964,0.166513003,-0.002071429
2781,-0.002045455,0.004,1.004,0.203168026,-0.002142857
2781.5,-0.002,-0.049,0.951,0.154117261,-0.002142857
2782,-0.001909091,-0.068,0.932,0.055491748,-0.002142857
2782.5,-0.001772727,-0.058,0.942,-0.046028566,-0.002071429
2783,-0.001545455,-0.089,0.911,-0.029582455,-0.001928571
2783.5,-0.001363636,-0.119,0.881,-0.16176751,-0.001857143
2784,-0.001181818,-0.236,0.764,-0.253572647,-0.001714286
2784.5,-0.001,-0.239,0.761,-0.256398076,-0.001571429
2785,-0.000727273,-0.22,0.78,-0.270005543,-0.001285714
2785.5,-0.000454545,-0.196,0.804,-0.215970235,-0.001
2786,-0.000181818,-0.114,0.886,-0.147108775,-0.000714286
2786.5,4.55E-05,-0.125,0.875,-0.177595018,-0.0005
2787,0.000318182,-0.081,0.919,-0.11459765,-0.000142857
2787.5,0.000545455,-0.101,0.899,-0.146024172,0.000142857
2788,0.000772727,-0.091,0.909,-0.134223368,0.000428571
2788.5,0.000909091,-0.059,0.941,-0.086535175,0.000571429
2789,0.001090909,-0.067,0.933,-0.102321662,0.000785714
2789.5,0.001272727,-0.025,0.975,-0.041534108,0.001
2790,0.001454545,-0.012,0.988,-0.024996961,0.001214286
2790.5,0.001545455,0.001,1.001,-0.016654257,0.001285714
2791,0.001545455,0.008,1.008,-0.01266429,0.001428571
2791.5,0.001545455,0.067,1.067,-0.006408913,0.001571429
2792,0.001590909,0.087,1.087,0.001066489,0.001714286
2792.5,0.001590909,0.048,1.048,0.014931521,0.001785714
2793,0.0015,0.058,1.058,0.025296684,0.001714286
2793.5,0.001409091,0.141,1.141,0.114299243,0.001642857
2794,0.001318182,0.128,1.128,0.141395065,0.001642857
2794.5,0.001181818,0.107,1.107,0.078543467,0.001571429
2795,0.000954545,0.206,1.206,0.08779678,0.001357143
2795.5,0.000727273,0.177,1.177,0.214940434,0.001142857
2796,0.0005,0.133,1.133,0.182931855,0.000928571
2796.5,0.000363636,0.181,1.181,0.143693652,0.000857143
2797,0.000181818,0.172,1.172,0.212345791,0.000642857
2797.5,-4.55E-05,0.186,1.186,0.143215098,0.000357143
2798,-0.000272727,0.188,1.188,0.147807221,7.14286E-05
2798.5,-0.000409091,0.142,1.142,0.219597775,-7.14286E-05
2799,-0.000590909,0.085,1.085,0.162368913,-0.000285714
2799.5,-0.000772727,0.12,1.12,0.232999379,-0.0005
2800,-0.000954545,0.099,1.099,0.205780084,-0.000714286
2800.5,-0.001045455,0.007,1.007,-0.012858148,-0.000785714
2801,-0.001090909,0.067,1.067,0.070673864,-0.000928571
2801.5,-0.001136364,0.199,1.199,0.162368419,-0.001071429
2802,-0.001181818,0.067,1.067,0.014182962,-0.001214286
2802.5,-0.001181818,-0.047,0.953,-0.046385265,-0.001285714
2803,-0.001136364,-0.073,0.927,-0.045039098,-0.001285714
2803.5,-0.001090909,-0.006,0.994,0.164813489,-0.001285714
2804,-0.001,0.059,1.059,0.101915636,-0.001285714
2804.5,-0.000863636,0.04,1.04,-0.045252082,-0.001214286
2805,-0.000727273,-0.001,0.999,-0.070030384,-0.001071429
2805.5,-0.000590909,0.063,1.063,0.041711122,-0.000928571
2806,-0.000409091,0.07,1.07,0.068989662,-0.000714286
2806.5,-0.000272727,0.031,1.031,0.029101684,-0.000571429
2807,-0.000136364,-0.075,0.925,-0.152429715,-0.000428571
2807.5,0,-0.021,0.979,0.007691072,-0.000285714
2808,0.000181818,0.033,1.033,0.136820338,-7.14286E-05
2808.5,0.000318182,0.023,1.023,0.118099177,7.14286E-05
2809,0.000454545,-0.011,0.989,0.056044289,0.000214286
2809.5,0.000545455,-0.051,0.949,-0.024438873,0.000285714
2810,0.000636364,-0.028,0.972,-0.056613355,0.000428571
2810.5,0.000727273,-0.015,0.985,-0.032445055,0.000571429
2811,0.000772727,-0.001,0.999,-0.07377558,0.000714286
2811.5,0.000772727,-0.03,0.97,-0.120096242,0.000785714
2812,0.000727273,-0.037,0.963,-0.062887682,0.000857143
2812.5,0.000681818,-0.052,0.948,-0.057692875,0.000928571
2813,0.000636364,-0.067,0.933,0.039358412,0.000928571
2813.5,0.000545455,0.032,1.032,0.038043517,0.000857143
2814,0.000409091,-0.015,0.985,0.023598698,0.000714286
2814.5,0.000272727,-0.02,0.98,-0.009373377,0.000571429
2815,0.000136364,-0.022,0.978,-0.050713551,0.000428571
2815.5,0,-0.047,0.953,0.037536725,0.000285714
2816,-0.000181818,-0.107,0.893,-0.033288671,7.14286E-05
2816.5,-0.000318182,-0.135,0.865,-0.103925993,-7.14286E-05
2817,-0.000409091,-0.148,0.852,-0.107053436,-0.000214286
2817.5,-0.000454545,-0.188,0.812,-0.077961266,-0.000285714
2818,-0.000545455,-0.203,0.797,-0.143464611,-0.000428571
2818.5,-0.000636364,-0.178,0.822,-0.067416618,-0.000571429
2819,-0.000681818,-0.25,0.75,-0.244699315,-0.000642857
2819.5,-0.000681818,-0.216,0.784,-0.2479531,-0.000642857
2820,-0.000636364,-0.217,0.783,-0.295668751,-0.000714286
2820.5,-0.000590909,-0.211,0.789,-0.29650614,-0.000785714
2821,-0.000545455,-0.226,0.774,-0.282269158,-0.000785714
2821.5,-0.000454545,-0.172,0.828,-0.204193281,-0.000714286
2822,-0.000318182,-0.19,0.81,-0.23147551,-0.000571429
2822.5,-0.000227273,-0.173,0.827,-0.206498925,-0.0005
2823,-9.09E-05,-0.129,0.871,-0.138099258,-0.000428571
2823.5,9.09E-05,-0.097,0.903,-0.096076734,-0.000285714
2824,0.000318182,-0.086,0.914,-0.08589114,-7.14286E-05
2824.5,0.0005,-0.098,0.902,-0.123179131,7.14286E-05
2825,0.000681818,-0.049,0.951,-0.112517827,0.000285714
2825.5,0.000818182,-0.028,0.972,-0.107406642,0.000428571
2826,0.000909091,-0.006,0.994,-0.099949134,0.000642857
2826.5,0.001,0.003,1.003,-0.080363985,0.000857143
2827,0.001090909,0.012,1.012,-0.010073385,0.001071429
2827.5,0.001136364,0.059,1.059,0.022792044,0.001214286
2828,0.001181818,0.087,1.087,0.05531579,0.001285714
2828.5,0.001181818,0.1,1.1,0.069640911,0.001285714
2829,0.001136364,0.067,1.067,0.074990303,0.001285714
2829.5,0.001045455,0.094,1.094,0.142517971,0.001214286
2830,0.000863636,0.132,1.132,0.167402178,0.001142857
2830.5,0.000681818,0.118,1.118,0.12098661,0.001071429
2831,0.0005,0.092,1.092,0.041694898,0.000928571
2831.5,0.000363636,0.116,1.116,0.05719042,0.000857143
2832,0.000136364,0.114,1.114,0.123320384,0.000642857
2832.5,-9.09E-05,0.122,1.122,0.155908255,0.000428571
2833,-0.000318182,0.153,1.153,0.074605792,0.000214286
2833.5,-0.000545455,0.179,1.179,0.100181149,-2.47818E-19
2834,-0.000818182,0.149,1.149,0.091727649,-0.000357143
2834.5,-0.001045455,0.159,1.159,0.161196521,-0.000642857
2835,-0.001272727,0.158,1.158,0.236275016,-0.000928571
2835.5,-0.001409091,0.12,1.12,0.240617665,-0.001071429
2836,-0.001545455,0.078,1.078,0.17081863,-0.001285714
2836.5,-0.001681818,0.116,1.116,0.147031119,-0.0015
2837,-0.001772727,0.066,1.066,0.123542725,-0.001714286
2837.5,-0.001772727,0.079,1.079,0.132457691,-0.001785714
2838,-0.001727273,0.111,1.111,0.086856303,-0.001857143
2838.5,-0.001681818,0.018,1.018,0.016554442,-0.001928571
2839,-0.001590909,-0.045,0.955,-0.077524543,-0.001928571
2839.5,-0.001454545,0.004,1.004,-0.018833311,-0.001857143
2840,-0.001272727,0.015,1.015,0.086081975,-0.001714286
2840.5,-0.001090909,0.008,1.008,0.01623749,-0.001571429
2841,-0.000818182,-0.009,0.991,-0.017448258,-0.001357143
2841.5,-0.000545455,0.037,1.037,0.054769783,-0.001142857
2842,-0.000227273,0.018,1.018,-0.011818045,-0.000857143
2842.5,4.55E-05,0.003,1.003,0.032797958,-0.000642857
2843,0.000363636,-0.03,0.97,-0.006623513,-0.000285714
2843.5,0.000636364,-0.113,0.887,-0.030388428,2.47818E-19
2844,0.000954545,-0.067,0.933,0.015909738,0.000357143
2844.5,0.001227273,-0.039,0.961,-0.001906626,0.000642857
2845,0.0015,-0.079,0.921,-0.072322493,0.001
2845.5,0.001727273,-0.06,0.94,-0.115328808,0.001285714
2846,0.001954545,-0.053,0.947,-0.102393872,0.001642857
2846.5,0.002090909,-0.015,0.985,-0.064152167,0.001857143
2847,0.002181818,-0.01,0.99,-0.127167131,0.002071429
2847.5,0.002227273,0.018,1.018,-0.13399552,0.002214286
2848,0.002181818,0.08,1.08,-0.055707233,0.002357143
2848.5,0.002090909,0.131,1.131,0.017526817,0.002428571
2849,0.002,0.144,1.144,0.131979842,0.002428571
2849.5,0.001863636,0.089,1.089,0.14977958,0.002357143
2850,0.001636364,0.052,1.052,0.185278562,0.002142857
2850.5,0.001409091,0.045,1.045,0.25765528,0.001928571
2851,0.001090909,0.044,1.044,0.205499423,0.001714286
2851.5,0.000772727,0.007,1.007,0.120957422,0.0015
2852,0.000409091,0.02,1.02,0.040266903,0.001142857
2852.5,9.09E-05,0.053,1.053,-0.04067339,0.000857143
2853,-0.000272727,0.079,1.079,-0.092556039,0.000428571
2853.5,-0.000545455,0.02,1.02,-0.170961068,0.000142857
2854,-0.000818182,-0.09,0.91,-0.156253939,-0.000214286
2854.5,-0.001090909,-0.071,0.929,-0.010656244,-0.000571429
2855,-0.001409091,-0.024,0.976,0.133489457,-0.001
2855.5,-0.001636364,0.019,1.019,0.13482379,-0.001285714
2856,-0.001863636,0.035,1.035,0.045574495,-0.001571429
2856.5,-0.002,0.008,1.008,0.023742069,-0.001714286
2857,-0.002090909,0.016,1.016,0.072810603,-0.001928571
2857.5,-0.002136364,0.058,1.058,0.038668433,-0.002071429
2858,-0.002136364,-0.023,0.977,-0.06871644,-0.002214286
2858.5,-0.002090909,-0.138,0.862,-0.204300412,-0.002285714
2859,-0.002,-0.144,0.856,-0.176803229,-0.002285714
2859.5,-0.001909091,-0.086,0.914,0.074849589,-0.002285714
2860,-0.001727273,-0.08,0.92,0.066058947,-0.002214286
2860.5,-0.0015,-0.13,0.87,-0.045687091,-0.002071429
2861,-0.001272727,-0.169,0.831,-0.122438681,-0.001857143
2861.5,-0.001045455,-0.172,0.828,-0.145247531,-0.001642857
2862,-0.000727273,-0.153,0.847,-0.114790573,-0.001285714
2862.5,-0.000454545,-0.146,0.854,-0.155624552,-0.001
2863,-0.000136364,-0.233,0.767,-0.316592163,-0.000714286
2863.5,0.000136364,-0.225,0.775,-0.303202659,-0.0005
2864,0.000409091,-0.17,0.83,-0.228207269,-0.000142857
2864.5,0.000636364,-0.157,0.843,-0.178785157,0.000142857
2865,0.000909091,-0.148,0.852,-0.156420108,0.0005
2865.5,0.001090909,-0.136,0.864,-0.161127704,0.000714286
2866,0.001272727,-0.123,0.877,-0.10947114,0.000928571
2866.5,0.001454545,-0.106,0.894,-0.10384266,0.001142857
2867,0.001590909,-0.099,0.901,-0.107647284,0.001428571
2867.5,0.001636364,-0.095,0.905,-0.087395087,0.001571429
2868,0.001681818,-0.096,0.904,-0.1203412,0.001714286
2868.5,0.001681818,-0.09,0.91,-0.116003881,0.001785714
2869,0.001636364,-0.08,0.92,-0.105698527,0.001785714
2869.5,0.001590909,-0.079,0.921,-0.109890607,0.001785714
2870,0.0015,-0.057,0.943,-0.082831978,0.001785714
2870.5,0.001363636,-0.041,0.959,-0.065251408,0.001714286
2871,0.001227273,-0.039,0.961,-0.073445733,0.001571429
2871.5,0.001090909,-0.011,0.989,-0.03957559,0.001428571
2872,0.000909091,0.003,1.003,-0.026716913,0.001214286
2872.5,0.000772727,0.021,1.021,-0.016180659,0.001071429
2873,0.000590909,0.053,1.053,-0.000408669,0.000928571
2873.5,0.000409091,0.077,1.077,0.012055015,0.000785714
2874,0.000227273,0.091,1.091,0.029230683,0.000571429
2874.5,9.09E-05,0.134,1.134,0.052866885,0.000428571
2875,-4.55E-05,0.122,1.122,0.097070743,0.000214286
2875.5,-0.000136364,0.096,1.096,0.126700756,7.14286E-05
2876,-0.000272727,0.097,1.097,0.142110472,-7.14286E-05
2876.5,-0.000409091,0.103,1.103,0.199136388,-0.000214286
2877,-0.000545455,0.147,1.147,0.16955393,-0.000357143
2877.5,-0.000636364,0.144,1.144,0.119636072,-0.000428571
2878,-0.000727273,0.141,1.141,0.102837438,-0.000571429
2878.5,-0.000772727,0.127,1.127,0.077699995,-0.000642857
2879,-0.000818182,0.081,1.081,0.121714334,-0.000714286
2879.5,-0.000863636,0.117,1.117,0.113290239,-0.000785714
2880,-0.000909091,0.115,1.115,0.063820302,-0.000857143
2880.5,-0.000954545,0.15,1.15,0.105362018,-0.000928571
2881,-0.000954545,0.144,1.144,0.103864241,-0.001
2881.5,-0.000909091,0.203,1.203,0.174741284,-0.001
2882,-0.000909091,0.169,1.169,0.217909573,-0.001
2882.5,-0.000909091,0.137,1.137,0.175326584,-0.001
2883,-0.000909091,0.216,1.216,0.118314862,-0.000928571
2883.5,-0.000909091,0.139,1.139,0.199751984,-0.000857143
2884,-0.000863636,0.084,1.084,0.143064923,-0.000857143
2884.5,-0.000818182,0.06,1.06,0.210062846,-0.000857143
2885,-0.000818182,0.057,1.057,0.268553042,-0.000857143
2885.5,-0.000818182,0.116,1.116,0.102810103,-0.000857143
2886,-0.000727273,0.074,1.074,0.000863347,-0.000785714
2886.5,-0.000681818,0.111,1.111,-0.027252192,-0.000785714
2887,-0.000681818,0.058,1.058,-0.054010304,-0.000857143
2887.5,-0.000636364,0.045,1.045,0.13527522,-0.000857143
2888,-0.000545455,0.098,1.098,0.075521926,-0.000714286
2888.5,-0.000454545,0.005,1.005,-0.047760768,-0.000571429
2889,-0.000318182,-0.045,0.955,0.072378804,-0.0005
2889.5,-0.000227273,0.07,1.07,0.081883925,-0.0005
2890,-9.09E-05,0.121,1.121,0.269070961,-0.000428571
2890.5,9.09E-05,-0.009,0.991,0.187275434,-0.000285714
2891,0.000272727,-0.028,0.972,-0.150400838,-7.14286E-05
2891.5,0.000363636,0.011,1.011,-0.005573272,0
2892,0.0005,0.023,1.023,-0.010126286,0.000142857
